chr,start,end,miRNA,coverage,strand,state,gene_id,gene,gene_type,region,strand_rel,biotype
chr8,84208562,84208582,mmu-miR-150-5p,4.91106719367589,+,Tn,ENSMUSG00000065611,Mir23a,miRNA,ncRNA_exon,sense,miRNA
chr8,106080421,106080496,mmu-miR-466i-5p,3.88906636884664,+,Tn,ENSMUSG00000031902,Nfatc3,protein_coding,intron,sense,protein_coding
chr8,111551236,111551389,mmu-miR-466i-5p,6.12134406437096,+,Tn,ENSMUSG00000033545,Znrf1,protein_coding,intron,sense,protein_coding
chr8,114516657,114516768,mmu-miR-466i-5p,3.49954556721474,+,Tn,ENSMUSG00000004637,Wwox,protein_coding,intron,sense,protein_coding
chr8,116616641,116616727,mmu-miR-466i-5p,6.86985889378022,-,Tn,ENSMUSG00000031758,Cdyl2,protein_coding,intron,sense,protein_coding
chr8,117259221,117259287,mmu-miR-466i-5p,3.35423499786364,+,Tn,ENSMUSG00000034390,Cmip,protein_coding,intron,sense,protein_coding
chr8,117262494,117262566,mmu-miR-466i-5p,5.20220322870676,+,Tn,ENSMUSG00000034390,Cmip,protein_coding,intron,sense,protein_coding
chr8,117263433,117263517,mmu-miR-466i-5p,12.1220747046986,+,Tn,ENSMUSG00000034390,Cmip,protein_coding,intron,sense,protein_coding
chr8,117289562,117289636,mmu-miR-466i-5p,5.17413775766717,+,Tn,ENSMUSG00000034390,Cmip,protein_coding,intron,sense,protein_coding
chr8,117320970,117321051,mmu-miR-466i-5p,13.1781699347892,+,Tn,ENSMUSG00000034390,Cmip,protein_coding,intron,sense,protein_coding
chr8,117321083,117321177,mmu-miR-466i-5p,7.16544994093329,+,Tn,ENSMUSG00000034390,Cmip,protein_coding,intron,sense,protein_coding
chr8,117321186,117321284,mmu-miR-466i-5p,8.2136196215827,+,Tn,ENSMUSG00000034390,Cmip,protein_coding,intron,sense,protein_coding
chr8,117326464,117326523,mmu-miR-466i-5p,3.75699347454001,+,Tn,ENSMUSG00000034390,Cmip,protein_coding,intron,sense,protein_coding
chr8,117404852,117404920,mmu-miR-3473b,6,+,Tn,ENSMUSG00000034390,Cmip,protein_coding,intron,sense,protein_coding
chr8,119820654,119820726,mmu-miR-466i-5p,7.24593994398356,-,Tn,ENSMUSG00000031827,Cotl1,protein_coding,intron,sense,protein_coding
chr8,119824786,119824859,mmu-miR-466i-5p,6.26813032877263,-,Tn,ENSMUSG00000031827,Cotl1,protein_coding,intron,sense,protein_coding
chr8,119824882,119824945,mmu-miR-466i-5p,11.0815413179455,-,Tn,ENSMUSG00000031827,Cotl1,protein_coding,intron,sense,protein_coding
chr8,119833726,119833844,mmu-miR-466f-3p,14.9810992126782,-,Tn,ENSMUSG00000031827,Cotl1,protein_coding,intron,sense,protein_coding
chr8,119833917,119833978,mmu-miR-466f-3p,6.70416699091971,-,Tn,ENSMUSG00000031827,Cotl1,protein_coding,intron,sense,protein_coding
chr8,120494297,120494369,mmu-miR-466i-5p,4.69429213204828,+,Tn,ENSMUSG00000031822,Gse1,protein_coding,intron,sense,protein_coding
chr8,120501790,120501847,mmu-miR-466i-5p,5.88550738085897,+,Tn,ENSMUSG00000031822,Gse1,protein_coding,intron,sense,protein_coding
chr8,120502194,120502264,mmu-miR-466i-5p,16.0222055677376,+,Tn,ENSMUSG00000031822,Gse1,protein_coding,intron,sense,protein_coding
chr8,123004753,123004833,mmu-miR-466i-5p,6.25611332977016,-,Tn,ENSMUSG00000035569,Ankrd11,protein_coding,intron,sense,protein_coding
chr8,123019238,123019341,mmu-miR-466i-5p,11.6084447964139,-,Tn,ENSMUSG00000035569,Ankrd11,protein_coding,intron,sense,protein_coding
chr8,123019342,123019394,mmu-miR-466i-5p,7.37674084566604,-,Tn,ENSMUSG00000035569,Ankrd11,protein_coding,intron,sense,protein_coding
chr8,123019395,123019476,mmu-miR-466i-5p,7.60805851984533,-,Tn,ENSMUSG00000035569,Ankrd11,protein_coding,intron,sense,protein_coding
chr8,123041162,123041240,mmu-miR-466i-5p,9.80763424645099,-,Tn,ENSMUSG00000035569,Ankrd11,protein_coding,intron,sense,protein_coding
chr8,124694606,124694691,mmu-miR-466i-5p,4.86952517655572,-,Tn,ENSMUSG00000037300,Ttc13,protein_coding,intron,sense,protein_coding
chr9,13430955,13431009,mmu-miR-466i-5p,4.0176517449762,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13431028,13431116,mmu-miR-466i-5p,12.5271517166905,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13439663,13439691,mmu-miR-466i-5p,5.50150755421685,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13439692,13439720,mmu-miR-466i-5p,5.96926335465558,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13439729,13439820,mmu-miR-466i-5p,23.1857290215363,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13443233,13443321,mmu-miR-466i-5p,14.7681010336535,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13443372,13443428,mmu-miR-466i-5p,7.02389797903078,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13444251,13444316,mmu-miR-466i-5p,44.7321253200162,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13444328,13444420,mmu-miR-466i-5p,47.6616524084809,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13444421,13444460,mmu-miR-466i-5p,19.1019093111457,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13444461,13444502,mmu-miR-466i-5p,23.355651664896,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13444503,13444562,mmu-miR-466i-5p,22.2658892643914,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13455098,13455188,mmu-miR-466i-5p,8.71527274723088,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13455218,13455280,mmu-miR-466i-5p,4.76299792935822,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13470229,13470287,mmu-miR-466i-5p,13.7673745261287,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13470303,13470375,mmu-miR-466i-5p,15.3878204769273,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13471893,13471971,mmu-miR-466i-5p,13.8086818562134,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13490297,13490368,mmu-miR-466i-5p,9.4491806103338,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13492744,13492804,mmu-miR-466i-5p,4.69090555771473,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13492826,13492897,mmu-miR-466i-5p,8.05608522503253,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13512338,13512415,mmu-miR-466i-5p,16.7530451521049,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13516723,13516808,mmu-miR-466i-5p,25.6034746815532,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13516809,13516857,mmu-miR-466i-5p,4.38894726039562,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13562474,13562510,mmu-miR-466i-5p,3.72042393174445,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13562511,13562542,mmu-miR-466i-5p,4.86182123057114,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,13562569,13562641,mmu-miR-466i-5p,6.86891925365692,+,Tn,ENSMUSG00000031925,Maml2,protein_coding,intron,sense,protein_coding
chr9,15314078,15314140,mmu-miR-24-3p,1579.87388994474,+,Tn,ENSMUSG00000031939,Taf1d,protein_coding,3' UTR,sense,protein_coding
chr9,15326272,15326364,mmu-miR-466i-5p,57.8773829982549,-,Tn,ENSMUSG00000046111,Cep295,protein_coding,ncRNA_exon,sense,protein_coding
chr9,15326375,15326415,mmu-miR-466i-5p,37.5059769201949,-,Tn,ENSMUSG00000046111,Cep295,protein_coding,intron,sense,protein_coding
chr9,15326416,15326457,mmu-miR-466i-5p,31.447069490562,-,Tn,ENSMUSG00000046111,Cep295,protein_coding,intron,sense,protein_coding
chr9,20889499,20889557,mmu-miR-24-3p,18.7441067888682,+,Tn,ENSMUSG00000004100,Ppan,protein_coding,ncRNA_exon,sense,protein_coding
chr9,20890776,20890819,mmu-miR-15b-5p,8.26044498372345,+,Tn,ENSMUSG00000004100,Ppan,protein_coding,ncRNA_exon,sense,protein_coding
chr9,21325793,21325878,mmu-miR-466i-5p,4.69645902796428,+,Tn,ENSMUSG00000057193,Slc44a2,protein_coding,intron,sense,protein_coding
chr9,21338691,21338751,mmu-miR-466i-5p,4.01731779334085,+,Tn,ENSMUSG00000057193,Slc44a2,protein_coding,intron,sense,protein_coding
chr9,32505938,32506031,mmu-miR-466i-5p,8.32311756073955,-,Tn,ENSMUSG00000016087,Fli1,protein_coding,intron,sense,protein_coding
chr9,32538012,32538098,mmu-miR-466i-5p,10.2717180244489,-,Tn,ENSMUSG00000016087,Fli1,protein_coding,intron,sense,protein_coding
chr9,32703139,32703235,mmu-miR-466i-5p,9.72683562240477,+,Tn,ENSMUSG00000032035,Ets1,protein_coding,intron,sense,protein_coding
chr9,32706563,32706641,mmu-miR-466i-5p,6.44035760931139,+,Tn,ENSMUSG00000032035,Ets1,protein_coding,intron,sense,protein_coding
chr9,32707808,32707870,mmu-miR-466i-5p,8.07698718987998,+,Tn,ENSMUSG00000032035,Ets1,protein_coding,intron,sense,protein_coding
chr9,32726433,32726513,mmu-miR-466i-5p,4.35649378869718,+,Tn,ENSMUSG00000032035,Ets1,protein_coding,intron,sense,protein_coding
chr9,32754240,32754305,mmu-miR-24-3p,20.575100308618,+,Tn,ENSMUSG00000032035,Ets1,protein_coding,3' UTR,sense,protein_coding
chr9,32756401,32756495,mmu-miR-466i-5p,10.5,+,Tn,ENSMUSG00000032035,Ets1,protein_coding,3' UTR,sense,protein_coding
chr9,32756509,32756583,mmu-miR-466i-5p,7.8491481936682,+,Tn,ENSMUSG00000032035,Ets1,protein_coding,3' UTR,sense,protein_coding
chr9,40802855,40802882,mmu-miR-15a-5p,13.615003062567,+,Tn,ENSMUSG00000015656,Hspa8,protein_coding,CDS,sense,protein_coding
chr9,40802855,40802882,mmu-miR-15b-5p,31.4840592604195,+,Tn,ENSMUSG00000015656,Hspa8,protein_coding,CDS,sense,protein_coding
chr9,41080740,41080837,mmu-miR-466i-5p,4.38666666666667,-,Tn,ENSMUSG00000032020,Ubash3b,protein_coding,intron,sense,protein_coding
chr9,44047349,44047467,mmu-miR-16-5p,10.741975405496,+,Tn,ENSMUSG00000032011,Thy1,protein_coding,3' UTR,sense,protein_coding
chr9,50923424,50923631,mmu-miR-466i-5p,8.74805844392593,-,Tn,ENSMUSG00000037112,Sik2,protein_coding,intron,sense,protein_coding
chr9,57127354,57127451,mmu-miR-466i-5p,4.39441224833322,+,Tn,ENSMUSG00000042557,Sin3a,protein_coding,3' UTR,sense,protein_coding
chr9,63476322,63476409,mmu-miR-466i-5p,10.4757158366084,-,Tn,ENSMUSG00000037801,Iqch,protein_coding,intron,sense,protein_coding
chr9,63667471,63667546,mmu-miR-142a-3p,7.32860548888255,-,Tn,ENSMUSG00000032402,Smad3,protein_coding,CDS,sense,protein_coding
chr9,63728607,63728688,mmu-miR-466i-5p,4.87299635324026,-,Tn,ENSMUSG00000032402,Smad3,protein_coding,intron,sense,protein_coding
chr9,63752863,63752963,mmu-miR-466i-5p,8.40733218785208,-,Tn,ENSMUSG00000032402,Smad3,protein_coding,intron,sense,protein_coding
chr9,66845298,66845376,mmu-miR-466i-5p,11.0678322608629,-,Tn,ENSMUSG00000036943,Rab8b,protein_coding,3' UTR,sense,protein_coding
chr9,70604455,70604574,mmu-miR-142a-3p,10.6428555330178,-,Tn,ENSMUSG00000042444,Mindy2,protein_coding,3' UTR,sense,protein_coding
chr9,70604455,70604574,mmu-miR-26b-5p,39.1559453757674,-,Tn,ENSMUSG00000042444,Mindy2,protein_coding,3' UTR,sense,protein_coding
chr9,72062120,72062205,mmu-miR-466i-5p,4.78915966386555,-,Tn,ENSMUSG00000032228,Tcf12,protein_coding,intron,sense,protein_coding
chr9,77941488,77941571,mmu-miR-466i-5p,4.34025991606877,+,Tn,ENSMUSG00000032349,Elovl5,protein_coding,intron,sense,protein_coding
chr9,77956346,77956425,mmu-miR-466i-5p,6.16122342018569,+,Tn,ENSMUSG00000032349,Elovl5,protein_coding,intron,sense,protein_coding
chr9,78175303,78175371,mmu-miR-142a-3p,7.54644447212238,-,Tn,ENSMUSG00000065037,Rn7sk,misc_RNA,ncRNA_exon,sense,other_ncRNA
chr9,78175303,78175371,mmu-miR-378a-3p,77.7769230503744,-,Tn,ENSMUSG00000065037,Rn7sk,misc_RNA,ncRNA_exon,sense,other_ncRNA
chr9,78175303,78175371,mmu-miR-378b,56.8813387364323,-,Tn,ENSMUSG00000065037,Rn7sk,misc_RNA,ncRNA_exon,sense,other_ncRNA
chr9,78175303,78175371,mmu-miR-378c,6.31697929920136,-,Tn,ENSMUSG00000065037,Rn7sk,misc_RNA,ncRNA_exon,sense,other_ncRNA
chr9,78175372,78175404,mmu-miR-378a-3p,7.68101739537703,-,Tn,ENSMUSG00000065037,Rn7sk,misc_RNA,ncRNA_exon,sense,other_ncRNA
chr9,78478537,78478589,mmu-miR-703,3.50482800650054,-,Tn,ENSMUSG00000037742,Eef1a1,protein_coding,3' UTR,sense,protein_coding
chr9,83939730,83939819,mmu-miR-466f-3p,8.07280024739108,+,Tn,ENSMUSG00000032263,Bckdhb,protein_coding,intron,sense,protein_coding
chr9,95172738,95172823,mmu-miR-466i-5p,5.36542909368996,+,Tn,ENSMUSG00000031129,Slc9a9,protein_coding,intron,sense,protein_coding
chr9,109057501,109057559,mmu-miR-378a-3p,22.9561585443656,+,Tn,ENSMUSG00000025647,Shisa5,protein_coding,3' UTR,sense,protein_coding
chr9,110281288,110281349,mmu-miR-6236,150.854051883315,+,Tn,ENSMUSG00000098973,Mir6236,miRNA,ncRNA_exon,sense,miRNA
chr9,113976324,113976453,mmu-miR-142a-3p,4.40456081660662,+,Tn,ENSMUSG00000009741,Ubp1,protein_coding,3' UTR,sense,protein_coding
chr9,116168683,116168772,mmu-miR-466i-5p,13.9856913551938,-,Tn,ENSMUSG00000032440,Tgfbr2,protein_coding,intron,sense,protein_coding
chr9,116173879,116173982,mmu-miR-466i-5p,9.1979029706314,-,Tn,ENSMUSG00000032440,Tgfbr2,protein_coding,intron,sense,protein_coding
chr9,122153867,122153949,mmu-miR-466i-5p,3.82583119380872,+,Tn,ENSMUSG00000038145,Snrk,protein_coding,intron,sense,protein_coding
chr9,123462046,123462175,mmu-miR-142a-3p,28.4568188450182,+,Tn,ENSMUSG00000035202,Lars2,protein_coding,3' UTR,sense,protein_coding
chr9,123462046,123462175,mmu-miR-150-5p,16.5901450422633,+,Tn,ENSMUSG00000035202,Lars2,protein_coding,3' UTR,sense,protein_coding
chr9,123462046,123462175,mmu-miR-15b-5p,14.6937705071067,+,Tn,ENSMUSG00000035202,Lars2,protein_coding,3' UTR,sense,protein_coding
chr9,123462046,123462175,mmu-miR-16-5p,7.85843240414092,+,Tn,ENSMUSG00000035202,Lars2,protein_coding,3' UTR,sense,protein_coding
chr9,123462046,123462175,mmu-miR-181a-5p,4.60634715235758,+,Tn,ENSMUSG00000035202,Lars2,protein_coding,3' UTR,sense,protein_coding
chr9,123462046,123462175,mmu-miR-27a-3p,4.95652173913044,+,Tn,ENSMUSG00000035202,Lars2,protein_coding,3' UTR,sense,protein_coding
chr9,123789868,123790077,mmu-miR-142a-3p,4.44318181818182,-,Tn,ENSMUSG00000025241,Fyco1,protein_coding,3' UTR,sense,protein_coding
chrM,227,237,mmu-miR-92a-3p,60.9819444822779,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,238,252,mmu-miR-92a-3p,80.425829540651,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,253,288,mmu-let-7f-5p,17.442785433607,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,253,288,mmu-miR-92a-3p,98.3749615740198,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,607,643,mmu-let-7a-5p,155.009981805271,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,607,643,mmu-let-7b-5p,118.980403454025,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,607,643,mmu-let-7c-5p,71.9145640237385,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,607,643,mmu-let-7d-5p,49.4459625437705,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,607,643,mmu-let-7f-5p,57.0313088433618,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,607,643,mmu-let-7g-5p,50.6818876981949,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,607,643,mmu-miR-142a-3p,20.6630053050526,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,607,643,mmu-miR-142a-5p,4.51076930337296,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,607,643,mmu-miR-16-5p,3.5386374058517,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,607,643,mmu-miR-26a-5p,9.12514853998788,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,644,652,mmu-let-7a-5p,150.700284449851,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,644,652,mmu-let-7b-5p,87.712592558264,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,644,652,mmu-let-7c-5p,61.4688717655579,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,644,652,mmu-let-7d-5p,48.7977875981319,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,644,652,mmu-let-7f-5p,49.4882518326151,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,644,652,mmu-let-7g-5p,48.1786674905653,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,644,652,mmu-miR-142a-3p,8.26068875961144,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,653,674,mmu-let-7a-5p,310.408749577798,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,653,674,mmu-let-7b-5p,182.355866359904,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,653,674,mmu-let-7c-5p,124.502447837977,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,653,674,mmu-let-7d-5p,98.4491929683342,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,653,674,mmu-let-7f-5p,101.546513166917,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,653,674,mmu-let-7g-5p,98.798879489445,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,653,674,mmu-miR-142a-3p,17.096953843873,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,653,674,mmu-miR-26a-5p,7.06008900240408,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,675,689,mmu-let-7a-5p,67.1339764247296,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,675,689,mmu-let-7b-5p,37.7182111504895,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,675,689,mmu-let-7c-5p,23.4981130975097,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,675,689,mmu-let-7d-5p,22.075443721799,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,675,689,mmu-let-7f-5p,26.9077867888918,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,675,689,mmu-let-7g-5p,25.1101458844734,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,675,689,mmu-miR-142a-3p,6.84127456939088,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,690,709,mmu-let-7a-5p,25.1336554058164,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,690,709,mmu-let-7b-5p,13.3452562559705,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,690,709,mmu-let-7c-5p,9.35444909176817,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,690,709,mmu-let-7d-5p,8.63374911370875,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,690,709,mmu-let-7f-5p,11.8805831031459,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,690,709,mmu-let-7g-5p,10.967116008313,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,690,709,mmu-miR-142a-3p,4.7306127098069,+,Tn,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1095,1109,mmu-miR-1198-5p,3.82851666825891,+,Tn,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1095,1109,mmu-miR-142a-3p,10.1229010421429,+,Tn,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1110,1157,mmu-miR-1198-5p,8.20745068818689,+,Tn,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1110,1157,mmu-miR-142a-3p,30.7120055161371,+,Tn,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1158,1183,mmu-miR-142a-3p,12.9420287227904,+,Tn,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1656,1686,mmu-miR-142a-3p,132.847819503471,+,Tn,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1687,1696,mmu-miR-142a-3p,46.0546291058848,+,Tn,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1697,1746,mmu-miR-142a-3p,99.8564286163336,+,Tn,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1756,1930,mmu-let-7a-5p,4.62004391062896,+,Tn,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1756,1930,mmu-let-7b-5p,5.12749237626085,+,Tn,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1756,1930,mmu-let-7d-3p,69.0574675971181,+,Tn,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1756,1930,mmu-miR-142a-3p,92.7985095147245,+,Tn,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1756,1930,mmu-miR-150-3p,32.3687132100901,+,Tn,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1756,1930,mmu-miR-155-5p,13.2919429842614,+,Tn,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1756,1930,mmu-miR-25-3p,8.94886363636364,+,Tn,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1756,1930,mmu-miR-92a-3p,10.9053221044435,+,Tn,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1939,1965,mmu-miR-155-5p,20.0466745595819,+,Tn,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,2949,3022,mmu-miR-155-5p,81.7501400435924,+,Tn,ENSMUSG00000064341,mt-Nd1,protein_coding,CDS,sense,protein_coding
chrM,3504,3531,mmu-miR-142a-3p,10.3003358751363,+,Tn,ENSMUSG00000064341,mt-Nd1,protein_coding,CDS,sense,protein_coding
chrM,3606,3675,mmu-miR-142a-3p,32.589916271358,+,Tn,ENSMUSG00000064341,mt-Nd1,protein_coding,CDS,sense,protein_coding
chrM,3606,3675,mmu-miR-155-5p,91.7068761843962,+,Tn,ENSMUSG00000064341,mt-Nd1,protein_coding,CDS,sense,protein_coding
chrM,5833,5892,mmu-miR-142a-3p,6.31569182289908,+,Tn,ENSMUSG00000064351,mt-Co1,protein_coding,CDS,sense,protein_coding
chrM,5893,5987,mmu-miR-142a-3p,8.71667729806274,+,Tn,ENSMUSG00000064351,mt-Co1,protein_coding,CDS,sense,protein_coding
chrM,11046,11116,mmu-miR-142a-3p,5.77388680180462,+,Tn,ENSMUSG00000064363,mt-Nd4,protein_coding,CDS,sense,protein_coding
